img1;img2;all_images;product-code;product-title;sizes;price;colors
https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20201/4624702/l_20201-0sbg73z1-g1w_a.jpg;https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20201/4624702/l_20201-0sbg73z1-g1w_b.jpg;https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20201/4624702/l_20201-0sbg73z1-g1w_a.jpg, https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20201/4624702/l_20201-0sbg73z1-g1w_b.jpg;0SBG73Z1 - G1W - Pembe;By Leyal For Kids Prematüre Tulum;0m;39,99 TL;Pembe
https://img-lcwaikiki.mncdn.com/mnresize/1024/-/productimages/20201/5/3853848/l_20201-0s2242z1-fsg_a.jpg;https://img-lcwaikiki.mncdn.com/mnresize/1024/-/productimages/20201/5/3853848/l_20201-0s2242z1-fsg_b.jpg;https://img-lcwaikiki.mncdn.com/mnresize/1024/-/productimages/20201/5/3853848/l_20201-0s2242z1-fsg_a.jpg, https://img-lcwaikiki.mncdn.com/mnresize/1024/-/productimages/20201/5/3853848/l_20201-0s2242z1-fsg_b.jpg, https://img-lcwaikiki.mncdn.com/mnresize/1024/-/productimages/20201/5/3853848/l_20201-0s2242z1-fsg_z.jpg;0S2242Z1 - FSG - Sarı;Kız Bebek Pamuklu Tulum;0-1 Ay,1-3 Ay,3-6 Ay,6-9 Ay,9-12 Ay,12-18 Ay,18-24 Ay;;Açık Pembe,Sarı
https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20201/4023368/l_20201-0sn294z1-lgs_a.jpg;https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20201/4023368/l_20201-0sn294z1-lgs_b.jpg;https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20201/4023368/l_20201-0sn294z1-lgs_a.jpg, https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20201/4023368/l_20201-0sn294z1-lgs_b.jpg;0SN294Z1 - LGS - Lacivert Çizgili;Erkek Bebek Kapüşonlu Çizgili Tulum;3-6 Ay,6-9 Ay,9-12 Ay,12-18 Ay,18-24 Ay;;Lacivert Çizgili
https://img-lcwaikiki.mncdn.com/mnresize/1024/-/productimages/20201/5/3853613/l_20201-0s2215z1-fte_a.jpg;https://img-lcwaikiki.mncdn.com/mnresize/1024/-/productimages/20201/5/3853613/l_20201-0s2215z1-fte_b.jpg;https://img-lcwaikiki.mncdn.com/mnresize/1024/-/productimages/20201/5/3853613/l_20201-0s2215z1-fte_a.jpg, https://img-lcwaikiki.mncdn.com/mnresize/1024/-/productimages/20201/5/3853613/l_20201-0s2215z1-fte_b.jpg;0S2215Z1 - FTE - Açık Pembe;Kız Bebek Pamuklu Tulum;1-3 Ay,3-6 Ay,6-9 Ay,9-12 Ay,12-18 Ay,18-24 Ay;;Açık Pembe
https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20201/4694908/l_20201-0sbr54z1-hfh_a.jpg;https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20201/4694908/l_20201-0sbr54z1-hfh_l.jpg;https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20201/4694908/l_20201-0sbr54z1-hfh_a.jpg, https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20201/4694908/l_20201-0sbr54z1-hfh_l.jpg;0SBR54Z1 - HFH - Lacivert;Antebies Organik Pamuklu Tulum;0-3 Ay,3-6 Ay,6-9 Ay,9-12 Ay,12-18 Ay;64,99 TL;Lacivert
https://img-lcwaikiki.mncdn.com/mnresize/1024/-/productimages/20201/5/3957491/l_20201-0sh314z1-ljx_a.jpg;https://img-lcwaikiki.mncdn.com/mnresize/1024/-/productimages/20201/5/3957491/l_20201-0sh314z1-ljx_c.jpg;https://img-lcwaikiki.mncdn.com/mnresize/1024/-/productimages/20201/5/3957491/l_20201-0sh314z1-ljx_a.jpg, https://img-lcwaikiki.mncdn.com/mnresize/1024/-/productimages/20201/5/3957491/l_20201-0sh314z1-ljx_c.jpg, https://img-lcwaikiki.mncdn.com/mnresize/1024/-/productimages/20201/5/3957491/l_20201-0sh314z1-ljx_z.jpg;0SH314Z1 - LJX - Beyaz Çizgili;Erkek Bebek Baskılı Tulum;0-1 Ay,1-3 Ay,3-6 Ay,6-9 Ay,9-12 Ay,12-18 Ay,18-24 Ay;;Beyaz Çizgili
https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20201/4011629/l_20201-0sm205z1-ljx_a.jpg;https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20201/4011629/l_20201-0sm205z1-ljx_c.jpg;https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20201/4011629/l_20201-0sm205z1-ljx_a.jpg, https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20201/4011629/l_20201-0sm205z1-ljx_c.jpg, https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20201/4011629/l_20201-0sm205z1-ljx_z.jpg;0SM205Z1 - LJX - Beyaz Çizgili;Erkek Bebek Mickey Mouse Baskılı Tulum;1-3 Ay,3-6 Ay,6-9 Ay,9-12 Ay,12-18 Ay,18-24 Ay;;Beyaz Çizgili
https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20201/4023933/l_20201-0sn377z1-cs6_a.jpg;https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20201/4023933/l_20201-0sn377z1-cs6_c.jpg;https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20201/4023933/l_20201-0sn377z1-cs6_a.jpg, https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20201/4023933/l_20201-0sn377z1-cs6_c.jpg, https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20201/4023933/l_20201-0sn377z1-cs6_z1.jpg;0SN377Z1 - CS6 - İndigo;Erkek Bebek Baskılı Pamuklu Çıtçıtlı Body;1-3 Ay,3-6 Ay,6-9 Ay,9-12 Ay,12-18 Ay,18-24 Ay;;İndigo
https://img-lcwaikiki.mncdn.com/mnresize/1024/-/productimages/20201/5/3853861/l_20201-0s2245z1-ltq_a.jpg;https://img-lcwaikiki.mncdn.com/mnresize/1024/-/productimages/20201/5/3853861/l_20201-0s2245z1-ltq_b.jpg;https://img-lcwaikiki.mncdn.com/mnresize/1024/-/productimages/20201/5/3853861/l_20201-0s2245z1-ltq_a.jpg, https://img-lcwaikiki.mncdn.com/mnresize/1024/-/productimages/20201/5/3853861/l_20201-0s2245z1-ltq_b.jpg, https://img-lcwaikiki.mncdn.com/mnresize/1024/-/productimages/20201/5/3853861/l_20201-0s2245z1-ltq_z.jpg;0S2245Z1 - LTQ - Kırmızı Baskılı;Kız Bebek Desenli Tulum ve Şapka;1-3 Ay,3-6 Ay,6-9 Ay,9-12 Ay,12-18 Ay,18-24 Ay;;Kırmızı Baskılı
https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20201/4053996/l_20201-0sb005z1-fra_a.jpg;https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20201/4053996/l_20201-0sb005z1-fra_c.jpg;https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20201/4053996/l_20201-0sb005z1-fra_a.jpg, https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20201/4053996/l_20201-0sb005z1-fra_c.jpg, https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20201/4053996/l_20201-0sb005z1-fra_z.jpg;0SB005Z1 - FRA - Pembe;Kız Bebek Tulum;0-1 Ay,1-3 Ay,3-6 Ay,6-9 Ay,9-12 Ay,12-18 Ay,18-24 Ay;;Pembe
https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20201/4030151/l_20201-0sn487z1-lqq_a.jpg;https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20201/4030151/l_20201-0sn487z1-lqq_c.jpg;https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20201/4030151/l_20201-0sn487z1-lqq_a.jpg, https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20201/4030151/l_20201-0sn487z1-lqq_c.jpg, https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20201/4030151/l_20201-0sn487z1-lqq_z.jpg;0SN487Z1 - LQQ - Mavi Baskılı;Kız Bebek Baskılı Tulum;0-1 Ay,1-3 Ay,3-6 Ay,6-9 Ay,9-12 Ay,12-18 Ay,18-24 Ay;;Mavi Baskılı
https://img-lcwaikiki.mncdn.com/mnresize/1024/-/productimages/20201/5/4055745/l_20201-0sb265z1-847_a.jpg;https://img-lcwaikiki.mncdn.com/mnresize/1024/-/productimages/20201/5/4055745/l_20201-0sb265z1-847_b.jpg;https://img-lcwaikiki.mncdn.com/mnresize/1024/-/productimages/20201/5/4055745/l_20201-0sb265z1-847_a.jpg, https://img-lcwaikiki.mncdn.com/mnresize/1024/-/productimages/20201/5/4055745/l_20201-0sb265z1-847_b.jpg;0SB265Z1 - 847 - Kar Melanj;Erkek Bebek Polo Yaka Tulum;1-3 Ay,3-6 Ay,6-9 Ay,9-12 Ay,12-18 Ay,18-24 Ay;;Kar Melanj
https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20201/3976447/v3/l_20201-0sj101z1-len_a.jpg;https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20201/3976447/v5/l_20201-0sj101z1-len_a.jpg;https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20201/3976447/v3/l_20201-0sj101z1-len_a.jpg, https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20201/3976447/v5/l_20201-0sj101z1-len_a.jpg, https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20201/3976447/v2/l_20201-0sj101z1-len_b.jpg, https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20201/3976447/v4/l_20201-0sj101z1-len_b.jpg, https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20201/3976447/v2/l_20201-0sj101z1-len_z.jpg, https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20201/3976447/v4/l_20201-0sj101z1-len_z.jpg;0SJ101Z1 - LEN - Mavi Çizgili;Kız Bebek Çizgili Tulum;1-3 Ay,3-6 Ay,6-9 Ay,9-12 Ay,12-18 Ay,18-24 Ay;;Mavi Çizgili
https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20202/4612187/l_20202-0wbt18z1-p6w_a.jpg;https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20202/4612187/l_20202-0wbt18z1-p6w_c.jpg;https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20202/4612187/l_20202-0wbt18z1-p6w_a.jpg, https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20202/4612187/l_20202-0wbt18z1-p6w_c.jpg, https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20202/4612187/l_20202-0wbt18z1-p6w_z.jpg;0WBT18Z1 - P6W - Sarı;Kız Bebek Baskılı Tulum;0-1 Ay,1-3 Ay,3-6 Ay,6-9 Ay,9-12 Ay,12-18 Ay,18-24 Ay;29,99 TL;Sarı
https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20201/4034034/l_20201-0sn995z1-d5r_a.jpg;https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20201/4034034/l_20201-0sn995z1-d5r_b.jpg;https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20201/4034034/l_20201-0sn995z1-d5r_a.jpg, https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20201/4034034/l_20201-0sn995z1-d5r_b.jpg, https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20201/4034034/l_20201-0sn995z1-d5r_z.jpg;0SN995Z1 - D5R - Ekru Melanj;Erkek Bebek Baskılı Tulum;1-3 Ay,3-6 Ay,6-9 Ay,9-12 Ay,12-18 Ay,18-24 Ay;;Ekru Melanj
https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20202/4612181/v2/l_20202-0wbt16z1-fra_a.jpg;https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20202/4612181/v2/l_20202-0wbt16z1-fra_c.jpg;https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20202/4612181/v2/l_20202-0wbt16z1-fra_a.jpg, https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20202/4612181/v2/l_20202-0wbt16z1-fra_c.jpg, https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20202/4612181/v2/l_20202-0wbt16z1-fra_z.jpg;0WBT16Z1 - FRA - Pembe;Kız Bebek Tulum;0-1 Ay,1-3 Ay,3-6 Ay,6-9 Ay,9-12 Ay,12-18 Ay,18-24 Ay;29,99 TL;Pembe
https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20201/4053846/l_20201-0sa947z1-lkf_a.jpg;https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20201/4053846/l_20201-0sa947z1-lkf_b.jpg;https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20201/4053846/l_20201-0sa947z1-lkf_a.jpg, https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20201/4053846/l_20201-0sa947z1-lkf_b.jpg;0SA947Z1 - LKF - Sarı Çizgili;Kız Bebek Çizgili Pamuklu Tulum;0-1 Ay,1-3 Ay,3-6 Ay,6-9 Ay,9-12 Ay,12-18 Ay,18-24 Ay;;Sarı Çizgili
https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20202/4612184/l_20202-0wbt17z1-p6w_a.jpg;https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20202/4612184/l_20202-0wbt17z1-p6w_c.jpg;https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20202/4612184/l_20202-0wbt17z1-p6w_a.jpg, https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20202/4612184/l_20202-0wbt17z1-p6w_c.jpg, https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20202/4612184/l_20202-0wbt17z1-p6w_z.jpg;0WBT17Z1 - P6W - Sarı;Kız Bebek Baskılı Tulum;0-1 Ay,1-3 Ay,3-6 Ay,6-9 Ay,9-12 Ay,12-18 Ay,18-24 Ay;29,99 TL;Sarı
https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20202/4612179/v1/l_20202-0wbt15z1-fra_a.jpg;https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20202/4612179/v1/l_20202-0wbt15z1-fra_c.jpg;https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20202/4612179/v1/l_20202-0wbt15z1-fra_a.jpg, https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20202/4612179/v1/l_20202-0wbt15z1-fra_c.jpg, https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20202/4612179/v1/l_20202-0wbt15z1-fra_z.jpg;0WBT15Z1 - FRA - Pembe;Kız Bebek Tulum;0-1 Ay,1-3 Ay,3-6 Ay,6-9 Ay,9-12 Ay,12-18 Ay,18-24 Ay;29,99 TL;Pembe
https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20201/4101612/l_20201-0se353z1-lkf_a.jpg;https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20201/4101612/l_20201-0se353z1-lkf_d.jpg;https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20201/4101612/l_20201-0se353z1-lkf_a.jpg, https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20201/4101612/l_20201-0se353z1-lkf_d.jpg, https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20201/4101612/l_20201-0se353z1-lkf_z.jpg, https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20201/4101612/l_20201-0se353z1-lkf_z1.jpg;0SE353Z1 - LKF - Sarı Çizgili;Erkek Bebek Baskılı Tulum;0-1 Ay,1-3 Ay,3-6 Ay,6-9 Ay,9-12 Ay,12-18 Ay,18-24 Ay;;Sarı Çizgili
https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20202/4611409/l_20202-0wbs64z1-847_a.jpg;https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20202/4611409/l_20202-0wbs64z1-847_d.jpg;https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20202/4611409/l_20202-0wbs64z1-847_a.jpg, https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20202/4611409/l_20202-0wbs64z1-847_d.jpg, https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20202/4611409/l_20202-0wbs64z1-847_z.jpg;0WBS64Z1 - 847 - Kar Melanj;Erkek Bebek Baskılı Tulum;0-1 Ay,1-3 Ay,3-6 Ay,6-9 Ay,9-12 Ay,12-18 Ay,18-24 Ay;29,99 TL;Kar Melanj
https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20202/4287370/l_20202-0w8014z1-fdu_a.jpg;https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20202/4287370/l_20202-0w8014z1-fdu_d.jpg;https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20202/4287370/l_20202-0w8014z1-fdu_a.jpg, https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20202/4287370/l_20202-0w8014z1-fdu_d.jpg;0W8014Z1 - FDU - Ekru;Kız Bebek Baskılı Tulum;0-1 Ay,1-3 Ay,3-6 Ay,6-9 Ay,9-12 Ay,12-18 Ay;74,99 TL;Ekru
https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20201/4609145/l_20201-0sav42z1-q0e_a.jpg;https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20201/4609145/l_20201-0sav42z1-q0e_c.jpg;https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20201/4609145/l_20201-0sav42z1-q0e_a.jpg, https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20201/4609145/l_20201-0sav42z1-q0e_c.jpg, https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20201/4609145/l_20201-0sav42z1-q0e_z.jpg;0SAV42Z1 - Q0E - Açık Yeşil;Erkek Bebek Baskılı Tulum;1-3 Ay,3-6 Ay,6-9 Ay,9-12 Ay,12-18 Ay,18-24 Ay;;Açık Yeşil
https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20202/4611436/l_20202-0wbs67z1-847_a.jpg;https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20202/4611436/l_20202-0wbs67z1-847_c.jpg;https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20202/4611436/l_20202-0wbs67z1-847_a.jpg, https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20202/4611436/l_20202-0wbs67z1-847_c.jpg, https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20202/4611436/l_20202-0wbs67z1-847_z.jpg;0WBS67Z1 - 847 - Kar Melanj;Erkek Bebek Slogan Baskılı Tulum;0-1 Ay,1-3 Ay,3-6 Ay,6-9 Ay,9-12 Ay,12-18 Ay,18-24 Ay;29,99 TL;Kar Melanj
https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20201/4623225/l_20201-0sbg09z1-cs3_a.jpg;https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20201/4623225/l_20201-0sbg09z1-cs3_c.jpg;https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20201/4623225/l_20201-0sbg09z1-cs3_a.jpg, https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20201/4623225/l_20201-0sbg09z1-cs3_c.jpg, https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20201/4623225/l_20201-0sbg09z1-cs3_z.jpg;0SBG09Z1 - CS3 - Pembe;Luggi Baby Pamuklu Tulum;3-6 Ay,6-9 Ay,9-12 Ay,12-18 Ay,18-24 Ay;39,99 TL;Pembe
https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20202/4611440/l_20202-0wbs68z1-gsa_a.jpg;https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20202/4611440/l_20202-0wbs68z1-gsa_c.jpg;https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20202/4611440/l_20202-0wbs68z1-gsa_a.jpg, https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20202/4611440/l_20202-0wbs68z1-gsa_c.jpg, https://img-lcwaikiki.mncdn.com/mnresize/1024/-/pim/productimages/20202/4611440/l_20202-0wbs68z1-gsa_z.jpg;0WBS68Z1 - GSA - Canlı Turuncu;Erkek Bebek Baskılı Tulum;0-1 Ay,1-3 Ay,3-6 Ay,6-9 Ay,9-12 Ay,12-18 Ay,18-24 Ay;29,99 TL;Canlı Turuncu
